time,mac,neighborMac,neighborFlag,rssi,numTxPackets,numTxFailures,numRxPackets,mote_board,ngbr_board,distance
1483922801,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,29,huron,DC9003A-B,-1
1483923701,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,55,huron,DC9003A-B,-1
1483923701,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,63,3,2,huron,DC9003A-B,6.114304899
1483923701,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,33,huron,DC9003A-B,-1
1483924601,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,55,huron,DC9003A-B,-1
1483924601,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-68,61,0,2,huron,DC9003A-B,6.114304899
1483924601,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,32,huron,DC9003A-B,-1
1483925502,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,53,huron,DC9003A-B,-1
1483925502,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,62,1,1,huron,DC9003A-B,6.114304899
1483925502,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,32,huron,DC9003A-B,-1
1483926401,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,53,huron,DC9003A-B,-1
1483926401,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-65,64,2,2,huron,DC9003A-B,6.114304899
1483926401,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,31,huron,DC9003A-B,-1
1483927302,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,44,huron,DC9003A-B,-1
1483927302,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,62,1,2,huron,DC9003A-B,6.114304899
1483927302,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,31,huron,DC9003A-B,-1
1483928201,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,56,huron,DC9003A-B,-1
1483928201,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-66,62,2,2,huron,DC9003A-B,6.114304899
1483928201,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,31,huron,DC9003A-B,-1
1483929101,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,51,huron,DC9003A-B,-1
1483929101,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,61,0,1,huron,DC9003A-B,6.114304899
1483929101,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,30,huron,DC9003A-B,-1
1483930002,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,52,huron,DC9003A-B,-1
1483930002,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-69,63,1,2,huron,DC9003A-B,6.114304899
1483930002,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,31,huron,DC9003A-B,-1
1483930901,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,50,huron,DC9003A-B,-1
1483930901,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-68,62,1,2,huron,DC9003A-B,6.114304899
1483930901,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,32,huron,DC9003A-B,-1
1483931802,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,49,huron,DC9003A-B,-1
1483931802,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-68,63,1,2,huron,DC9003A-B,6.114304899
1483931802,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-80,0,0,33,huron,DC9003A-B,-1
1483932701,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,56,huron,DC9003A-B,-1
1483932701,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,62,1,2,huron,DC9003A-B,6.114304899
1483932701,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,29,huron,DC9003A-B,-1
1483933601,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,53,huron,DC9003A-B,-1
1483933601,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-69,63,1,1,huron,DC9003A-B,6.114304899
1483933601,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,33,huron,DC9003A-B,-1
1483934502,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,57,huron,DC9003A-B,-1
1483934502,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-62,60,0,2,huron,DC9003A-B,6.114304899
1483934502,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,32,huron,DC9003A-B,-1
1483935401,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,55,huron,DC9003A-B,-1
1483935401,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-64,62,0,2,huron,DC9003A-B,6.114304899
1483935401,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,31,huron,DC9003A-B,-1
1483936301,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,62,huron,DC9003A-B,-1
1483936301,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,61,0,2,huron,DC9003A-B,6.114304899
1483936301,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,34,huron,DC9003A-B,-1
1483937202,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,56,huron,DC9003A-B,-1
1483937202,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-69,60,1,1,huron,DC9003A-B,6.114304899
1483937202,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,31,huron,DC9003A-B,-1
1483938101,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,52,huron,DC9003A-B,-1
1483938101,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-68,61,0,2,huron,DC9003A-B,6.114304899
1483938101,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,32,huron,DC9003A-B,-1
1483939002,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,53,huron,DC9003A-B,-1
1483939002,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-68,62,1,1,huron,DC9003A-B,6.114304899
1483939002,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,30,huron,DC9003A-B,-1
1483939902,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,53,huron,DC9003A-B,-1
1483939902,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,63,3,2,huron,DC9003A-B,6.114304899
1483939902,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,35,huron,DC9003A-B,-1
1483940801,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,61,huron,DC9003A-B,-1
1483940801,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-66,62,1,2,huron,DC9003A-B,6.114304899
1483940801,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,35,huron,DC9003A-B,-1
1483941702,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,58,huron,DC9003A-B,-1
1483941702,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-66,64,2,1,huron,DC9003A-B,6.114304899
1483941702,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,30,huron,DC9003A-B,-1
1483942601,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,61,huron,DC9003A-B,-1
1483942601,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-66,63,2,2,huron,DC9003A-B,6.114304899
1483942601,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-80,0,0,30,huron,DC9003A-B,-1
1483943503,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,57,huron,DC9003A-B,-1
1483943503,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-69,61,0,2,huron,DC9003A-B,6.114304899
1483943503,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,28,huron,DC9003A-B,-1
1483944402,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,61,huron,DC9003A-B,-1
1483944402,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-70,62,1,2,huron,DC9003A-B,6.114304899
1483944402,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,32,huron,DC9003A-B,-1
1483945302,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,61,huron,DC9003A-B,-1
1483945302,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-69,63,3,2,huron,DC9003A-B,6.114304899
1483945302,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,33,huron,DC9003A-B,-1
1483946202,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,57,huron,DC9003A-B,-1
1483946202,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,64,0,1,huron,DC9003A-B,6.114304899
1483946202,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,31,huron,DC9003A-B,-1
1483947102,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,67,huron,DC9003A-B,-1
1483947102,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-64,62,2,2,huron,DC9003A-B,6.114304899
1483947102,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-80,0,0,33,huron,DC9003A-B,-1
1483948003,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,52,huron,DC9003A-B,-1
1483948003,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-69,65,4,2,huron,DC9003A-B,6.114304899
1483948003,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,32,huron,DC9003A-B,-1
1483948902,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,63,huron,DC9003A-B,-1
1483948902,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-69,61,1,2,huron,DC9003A-B,6.114304899
1483948902,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-80,0,0,32,huron,DC9003A-B,-1
1483949802,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,59,huron,DC9003A-B,-1
1483949802,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-70,61,1,1,huron,DC9003A-B,6.114304899
1483949802,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,29,huron,DC9003A-B,-1
1483950702,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,51,huron,DC9003A-B,-1
1483950702,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-68,65,2,2,huron,DC9003A-B,6.114304899
1483950702,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,31,huron,DC9003A-B,-1
1483951602,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,58,huron,DC9003A-B,-1
1483951602,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-66,62,4,2,huron,DC9003A-B,6.114304899
1483951602,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,32,huron,DC9003A-B,-1
1483952503,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,53,huron,DC9003A-B,-1
1483952503,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-65,64,2,2,huron,DC9003A-B,6.114304899
1483952503,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,32,huron,DC9003A-B,-1
1483953402,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,67,huron,DC9003A-B,-1
1483953402,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-66,68,7,2,huron,DC9003A-B,6.114304899
1483953402,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,32,huron,DC9003A-B,-1
1483954302,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,55,huron,DC9003A-B,-1
1483954302,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-68,70,9,1,huron,DC9003A-B,6.114304899
1483954302,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,32,huron,DC9003A-B,-1
1483955202,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,60,huron,DC9003A-B,-1
1483955202,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-72,68,2,2,huron,DC9003A-B,6.114304899
1483955202,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,37,huron,DC9003A-B,-1
1483956102,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-82,0,0,75,huron,DC9003A-B,-1
1483956102,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-65,68,8,2,huron,DC9003A-B,6.114304899
1483956102,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-79,0,0,30,huron,DC9003A-B,-1
1483957003,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,69,huron,DC9003A-B,-1
1483957003,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-65,64,3,2,huron,DC9003A-B,6.114304899
1483957003,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,30,huron,DC9003A-B,-1
1483957902,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,67,huron,DC9003A-B,-1
1483957902,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-68,64,4,1,huron,DC9003A-B,6.114304899
1483957902,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-80,0,0,30,huron,DC9003A-B,-1
1483958802,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,59,huron,DC9003A-B,-1
1483958802,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,66,2,2,huron,DC9003A-B,6.114304899
1483958802,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,36,huron,DC9003A-B,-1
1483959703,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,63,huron,DC9003A-B,-1
1483959703,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,71,6,2,huron,DC9003A-B,6.114304899
1483959703,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,35,huron,DC9003A-B,-1
1483960602,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,64,huron,DC9003A-B,-1
1483960602,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-69,62,1,2,huron,DC9003A-B,6.114304899
1483960602,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-80,0,0,34,huron,DC9003A-B,-1
1483961503,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,61,huron,DC9003A-B,-1
1483961503,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,63,2,2,huron,DC9003A-B,6.114304899
1483961503,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-81,0,0,35,huron,DC9003A-B,-1
1483962403,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,56,huron,DC9003A-B,-1
1483962403,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-69,66,4,1,huron,DC9003A-B,6.114304899
1483962403,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-82,0,0,27,huron,DC9003A-B,-1
1483963302,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,66,huron,DC9003A-B,-1
1483963302,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-66,62,3,0,huron,DC9003A-B,6.114304899
1483963302,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-83,0,0,32,huron,DC9003A-B,-1
1483964202,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,64,huron,DC9003A-B,-1
1483964202,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-66,62,0,2,huron,DC9003A-B,6.114304899
1483964202,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,29,huron,DC9003A-B,-1
1483965102,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,55,huron,DC9003A-B,-1
1483965102,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-65,65,3,2,huron,DC9003A-B,6.114304899
1483965102,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,29,huron,DC9003A-B,-1
1483966002,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,75,huron,DC9003A-B,-1
1483966002,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,66,4,2,huron,DC9003A-B,6.114304899
1483966002,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,30,huron,DC9003A-B,-1
1483966903,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,71,huron,DC9003A-B,-1
1483966903,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-71,64,3,1,huron,DC9003A-B,6.114304899
1483966903,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-80,0,0,28,huron,DC9003A-B,-1
1483967802,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,62,huron,DC9003A-B,-1
1483967802,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-70,68,4,2,huron,DC9003A-B,6.114304899
1483967802,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,34,huron,DC9003A-B,-1
1483968703,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-80,0,0,55,huron,DC9003A-B,-1
1483968703,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-68,66,4,2,huron,DC9003A-B,6.114304899
1483968703,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,31,huron,DC9003A-B,-1
1483969602,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,65,huron,DC9003A-B,-1
1483969602,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,65,3,2,huron,DC9003A-B,6.114304899
1483969602,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,35,huron,DC9003A-B,-1
1483970502,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,70,huron,DC9003A-B,-1
1483970502,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,66,4,1,huron,DC9003A-B,6.114304899
1483970502,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,32,huron,DC9003A-B,-1
1483971403,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,56,huron,DC9003A-B,-1
1483971403,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,65,2,2,huron,DC9003A-B,6.114304899
1483971403,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,32,huron,DC9003A-B,-1
1483972303,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,65,huron,DC9003A-B,-1
1483972303,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-68,67,7,2,huron,DC9003A-B,6.114304899
1483972303,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,34,huron,DC9003A-B,-1
1483973203,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-86,0,0,53,huron,DC9003A-B,-1
1483973203,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-66,65,4,2,huron,DC9003A-B,6.114304899
1483973203,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,28,huron,DC9003A-B,-1
1483974102,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,58,huron,DC9003A-B,-1
1483974102,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-70,64,2,2,huron,DC9003A-B,6.114304899
1483974102,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,30,huron,DC9003A-B,-1
1483975002,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-82,0,0,59,huron,DC9003A-B,-1
1483975002,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-69,66,6,1,huron,DC9003A-B,6.114304899
1483975002,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,31,huron,DC9003A-B,-1
1483975903,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,59,huron,DC9003A-B,-1
1483975903,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,66,5,2,huron,DC9003A-B,6.114304899
1483975903,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,32,huron,DC9003A-B,-1
1483976803,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,63,huron,DC9003A-B,-1
1483976803,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-65,63,2,2,huron,DC9003A-B,6.114304899
1483976803,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,31,huron,DC9003A-B,-1
1483977704,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-88,0,0,67,huron,DC9003A-B,-1
1483977704,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,64,4,1,huron,DC9003A-B,6.114304899
1483977704,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,30,huron,DC9003A-B,-1
1483978603,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-85,0,0,68,huron,DC9003A-B,-1
1483978603,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-69,67,2,2,huron,DC9003A-B,6.114304899
1483978603,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,30,huron,DC9003A-B,-1
1483979503,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,64,huron,DC9003A-B,-1
1483979503,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-70,66,4,1,huron,DC9003A-B,6.114304899
1483979503,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,29,huron,DC9003A-B,-1
1483980403,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,55,huron,DC9003A-B,-1
1483980403,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,66,5,1,huron,DC9003A-B,6.114304899
1483980403,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,33,huron,DC9003A-B,-1
1483981303,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,70,huron,DC9003A-B,-1
1483981303,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-68,64,4,2,huron,DC9003A-B,6.114304899
1483981303,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-77,0,0,32,huron,DC9003A-B,-1
1483982204,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-84,0,0,55,huron,DC9003A-B,-1
1483982204,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-68,66,5,2,huron,DC9003A-B,6.114304899
1483982204,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,33,huron,DC9003A-B,-1
1483983103,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-87,0,0,73,huron,DC9003A-B,-1
1483983103,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-66,68,4,1,huron,DC9003A-B,6.114304899
1483983103,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-76,0,0,32,huron,DC9003A-B,-1
1483984003,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,61,huron,DC9003A-B,-1
1483984003,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-67,63,1,2,huron,DC9003A-B,6.114304899
1483984003,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,0,-78,0,0,34,huron,DC9003A-B,-1
1483984903,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-78,0,-83,0,0,68,huron,DC9003A-B,-1
1483984903,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-ca,0,-71,66,3,2,huron,DC9003A-B,6.114304899
