time,mac,channel,rssi,txUnicastAttempts,txUnicastFailures,pdr,lat,long
1505680643,00-17-0d-00-00-38-05-f1,23,-91,17,0,100.0,-1,-1
1505681993,00-17-0d-00-00-38-05-f1,11,-92,13,0,100.0,-1,-1
1505681993,00-17-0d-00-00-38-05-f1,25,-93,15,0,100.0,-1,-1
1505681993,00-17-0d-00-00-38-05-f1,13,-93,16,0,100.0,-1,-1
1505681993,00-17-0d-00-00-38-05-f1,12,-91,16,2,87.5,-1,-1
1505681993,00-17-0d-00-00-38-05-f1,20,-93,17,0,100.0,-1,-1
1505681993,00-17-0d-00-00-38-05-f1,21,-93,15,1,93.3333333333,-1,-1
1505681993,00-17-0d-00-00-38-05-f1,17,-93,13,0,100.0,-1,-1
1505681993,00-17-0d-00-00-38-05-f1,16,-89,13,0,100.0,-1,-1
1505681993,00-17-0d-00-00-38-05-f1,19,-93,12,0,100.0,-1,-1
1505681993,00-17-0d-00-00-38-05-f1,18,-92,9,0,100.0,-1,-1
1505681993,00-17-0d-00-00-38-05-f1,22,-82,15,1,93.3333333333,-1,-1
1505681993,00-17-0d-00-00-38-05-f1,24,-93,13,2,84.6153846154,-1,-1
1505681993,00-17-0d-00-00-38-05-f1,15,-93,13,0,100.0,-1,-1
1505681993,00-17-0d-00-00-38-05-f1,14,-90,15,0,100.0,-1,-1
1505681993,00-17-0d-00-00-38-05-f1,23,-92,12,1,91.6666666667,-1,-1
1505683343,00-17-0d-00-00-38-05-f1,11,-90,16,0,100.0,-1,-1
1505683343,00-17-0d-00-00-38-05-f1,25,-93,11,1,90.9090909091,-1,-1
1505683343,00-17-0d-00-00-38-05-f1,13,-92,15,4,73.3333333333,-1,-1
1505683343,00-17-0d-00-00-38-05-f1,12,-93,13,1,92.3076923077,-1,-1
1505683343,00-17-0d-00-00-38-05-f1,20,-92,13,0,100.0,-1,-1
1505683343,00-17-0d-00-00-38-05-f1,21,-93,15,1,93.3333333333,-1,-1
1505683343,00-17-0d-00-00-38-05-f1,17,-93,15,0,100.0,-1,-1
1505683343,00-17-0d-00-00-38-05-f1,16,-93,13,0,100.0,-1,-1
1505683343,00-17-0d-00-00-38-05-f1,19,-93,15,0,100.0,-1,-1
1505683343,00-17-0d-00-00-38-05-f1,18,-81,14,1,92.8571428571,-1,-1
1505683343,00-17-0d-00-00-38-05-f1,22,-87,14,1,92.8571428571,-1,-1
1505683343,00-17-0d-00-00-38-05-f1,24,-93,15,1,93.3333333333,-1,-1
1505683343,00-17-0d-00-00-38-05-f1,15,-89,16,0,100.0,-1,-1
1505683343,00-17-0d-00-00-38-05-f1,14,-92,16,0,100.0,-1,-1
1505683343,00-17-0d-00-00-38-05-f1,23,-93,10,0,100.0,-1,-1
1505684694,00-17-0d-00-00-38-05-f1,11,-91,20,0,100.0,-1,-1
1505684694,00-17-0d-00-00-38-05-f1,25,-93,21,1,95.2380952381,-1,-1
1505684694,00-17-0d-00-00-38-05-f1,13,-93,23,1,95.652173913,-1,-1
1505684694,00-17-0d-00-00-38-05-f1,12,-85,22,0,100.0,-1,-1
1505684694,00-17-0d-00-00-38-05-f1,20,-93,22,2,90.9090909091,-1,-1
1505684694,00-17-0d-00-00-38-05-f1,21,-93,15,1,93.3333333333,-1,-1
1505684694,00-17-0d-00-00-38-05-f1,17,-93,23,0,100.0,-1,-1
1505684694,00-17-0d-00-00-38-05-f1,16,-93,17,0,100.0,-1,-1
1505684694,00-17-0d-00-00-38-05-f1,19,-89,24,0,100.0,-1,-1
1505684694,00-17-0d-00-00-38-05-f1,18,-92,28,0,100.0,-1,-1
1505684694,00-17-0d-00-00-38-05-f1,22,-88,17,4,76.4705882353,-1,-1
1505684694,00-17-0d-00-00-38-05-f1,24,-92,22,2,90.9090909091,-1,-1
1505684694,00-17-0d-00-00-38-05-f1,15,-90,17,0,100.0,-1,-1
1505684694,00-17-0d-00-00-38-05-f1,14,-92,20,0,100.0,-1,-1
1505684694,00-17-0d-00-00-38-05-f1,23,-93,19,0,100.0,-1,-1
1505686043,00-17-0d-00-00-38-05-f1,11,-91,23,0,100.0,-1,-1
1505686043,00-17-0d-00-00-38-05-f1,25,-92,24,0,100.0,-1,-1
1505686043,00-17-0d-00-00-38-05-f1,13,-93,24,2,91.6666666667,-1,-1
1505686043,00-17-0d-00-00-38-05-f1,12,-93,31,2,93.5483870968,-1,-1
1505686043,00-17-0d-00-00-38-05-f1,20,-93,20,1,95.0,-1,-1
1505686043,00-17-0d-00-00-38-05-f1,21,-89,15,1,93.3333333333,-1,-1
1505686043,00-17-0d-00-00-38-05-f1,17,-93,23,0,100.0,-1,-1
1505686043,00-17-0d-00-00-38-05-f1,16,-93,20,3,85.0,-1,-1
1505686043,00-17-0d-00-00-38-05-f1,19,-93,28,0,100.0,-1,-1
1505686043,00-17-0d-00-00-38-05-f1,18,-79,32,3,90.625,-1,-1
1505686043,00-17-0d-00-00-38-05-f1,22,-90,29,12,58.6206896552,-1,-1
1505686043,00-17-0d-00-00-38-05-f1,24,-93,18,0,100.0,-1,-1
1505686043,00-17-0d-00-00-38-05-f1,15,-93,12,0,100.0,-1,-1
1505686043,00-17-0d-00-00-38-05-f1,14,-92,13,0,100.0,-1,-1
1505686043,00-17-0d-00-00-38-05-f1,23,-93,18,2,88.8888888889,-1,-1
1505687394,00-17-0d-00-00-38-05-f1,11,-92,24,2,91.6666666667,-1,-1
1505687394,00-17-0d-00-00-38-05-f1,25,-93,23,1,95.652173913,-1,-1
1505687394,00-17-0d-00-00-38-05-f1,13,-90,20,4,80.0,-1,-1
1505687394,00-17-0d-00-00-38-05-f1,12,-91,26,3,88.4615384615,-1,-1
1505687394,00-17-0d-00-00-38-05-f1,20,-93,13,1,92.3076923077,-1,-1
1505687394,00-17-0d-00-00-38-05-f1,21,-93,21,0,100.0,-1,-1
1505687394,00-17-0d-00-00-38-05-f1,17,-93,25,2,92.0,-1,-1
1505687394,00-17-0d-00-00-38-05-f1,16,-93,23,1,95.652173913,-1,-1
1505687394,00-17-0d-00-00-38-05-f1,19,-92,26,1,96.1538461538,-1,-1
1505687394,00-17-0d-00-00-38-05-f1,18,-92,27,0,100.0,-1,-1
1505687394,00-17-0d-00-00-38-05-f1,22,-91,17,8,52.9411764706,-1,-1
1505687394,00-17-0d-00-00-38-05-f1,24,-93,21,1,95.2380952381,-1,-1
1505687394,00-17-0d-00-00-38-05-f1,15,-93,15,0,100.0,-1,-1
1505687394,00-17-0d-00-00-38-05-f1,14,-90,13,1,92.3076923077,-1,-1
1505687394,00-17-0d-00-00-38-05-f1,23,-93,13,1,92.3076923077,-1,-1
1505688744,00-17-0d-00-00-38-05-f1,11,-93,14,0,100.0,-1,-1
1505688744,00-17-0d-00-00-38-05-f1,25,-93,13,0,100.0,-1,-1
1505688744,00-17-0d-00-00-38-05-f1,13,-93,22,1,95.4545454545,-1,-1
1505688744,00-17-0d-00-00-38-05-f1,12,-93,22,2,90.9090909091,-1,-1
1505688744,00-17-0d-00-00-38-05-f1,20,-93,12,1,91.6666666667,-1,-1
1505688744,00-17-0d-00-00-38-05-f1,21,-90,19,3,84.2105263158,-1,-1
1505688744,00-17-0d-00-00-38-05-f1,17,-88,21,1,95.2380952381,-1,-1
1505688744,00-17-0d-00-00-38-05-f1,16,-89,8,0,100.0,-1,-1
1505688744,00-17-0d-00-00-38-05-f1,19,-93,19,2,89.4736842105,-1,-1
1505688744,00-17-0d-00-00-38-05-f1,18,-93,21,0,100.0,-1,-1
1505688744,00-17-0d-00-00-38-05-f1,22,-92,18,8,55.5555555556,-1,-1
1505688744,00-17-0d-00-00-38-05-f1,24,-89,8,0,100.0,-1,-1
1505688744,00-17-0d-00-00-38-05-f1,15,-93,8,0,100.0,-1,-1
1505688744,00-17-0d-00-00-38-05-f1,14,-92,14,0,100.0,-1,-1
1505688744,00-17-0d-00-00-38-05-f1,23,-93,14,0,100.0,-1,-1
1505690093,00-17-0d-00-00-38-05-f1,11,-91,17,0,100.0,-1,-1
1505690093,00-17-0d-00-00-38-05-f1,25,-93,15,0,100.0,-1,-1
1505690093,00-17-0d-00-00-38-05-f1,13,-89,13,3,76.9230769231,-1,-1
1505690093,00-17-0d-00-00-38-05-f1,12,-90,20,1,95.0,-1,-1
1505690093,00-17-0d-00-00-38-05-f1,20,-93,10,1,90.0,-1,-1
1505690093,00-17-0d-00-00-38-05-f1,21,-93,14,1,92.8571428571,-1,-1
1505690093,00-17-0d-00-00-38-05-f1,17,-93,20,0,100.0,-1,-1
1505690093,00-17-0d-00-00-38-05-f1,16,-93,15,0,100.0,-1,-1
1505690093,00-17-0d-00-00-38-05-f1,19,-93,22,1,95.4545454545,-1,-1
1505690093,00-17-0d-00-00-38-05-f1,18,-93,17,0,100.0,-1,-1
1505690093,00-17-0d-00-00-38-05-f1,22,-91,19,11,42.1052631579,-1,-1
1505690093,00-17-0d-00-00-38-05-f1,24,-93,13,0,100.0,-1,-1
1505690093,00-17-0d-00-00-38-05-f1,15,-93,14,0,100.0,-1,-1
1505690093,00-17-0d-00-00-38-05-f1,14,-92,11,2,81.8181818182,-1,-1
1505690093,00-17-0d-00-00-38-05-f1,23,-93,16,1,93.75,-1,-1
1505691444,00-17-0d-00-00-38-05-f1,11,-90,11,0,100.0,-1,-1
1505691444,00-17-0d-00-00-38-05-f1,25,-93,12,0,100.0,-1,-1
1505691444,00-17-0d-00-00-38-05-f1,13,-93,17,2,88.2352941176,-1,-1
1505691444,00-17-0d-00-00-38-05-f1,12,-89,13,1,92.3076923077,-1,-1
1505691444,00-17-0d-00-00-38-05-f1,20,-93,12,0,100.0,-1,-1
1505691444,00-17-0d-00-00-38-05-f1,21,-93,17,1,94.1176470588,-1,-1
1505691444,00-17-0d-00-00-38-05-f1,17,-93,15,0,100.0,-1,-1
1505691444,00-17-0d-00-00-38-05-f1,16,-90,15,0,100.0,-1,-1
1505691444,00-17-0d-00-00-38-05-f1,19,-82,19,0,100.0,-1,-1
1505691444,00-17-0d-00-00-38-05-f1,18,-74,19,3,84.2105263158,-1,-1
1505691444,00-17-0d-00-00-38-05-f1,22,-93,11,7,36.3636363636,-1,-1
1505691444,00-17-0d-00-00-38-05-f1,24,-93,15,1,93.3333333333,-1,-1
1505691444,00-17-0d-00-00-38-05-f1,15,-93,18,0,100.0,-1,-1
1505691444,00-17-0d-00-00-38-05-f1,14,-93,16,0,100.0,-1,-1
1505691444,00-17-0d-00-00-38-05-f1,23,-73,14,2,85.7142857143,-1,-1
1505692794,00-17-0d-00-00-38-05-f1,11,-93,17,0,100.0,-1,-1
1505692794,00-17-0d-00-00-38-05-f1,25,-93,16,3,81.25,-1,-1
1505692794,00-17-0d-00-00-38-05-f1,13,-93,15,2,86.6666666667,-1,-1
1505692794,00-17-0d-00-00-38-05-f1,12,-90,17,0,100.0,-1,-1
1505692794,00-17-0d-00-00-38-05-f1,20,-93,16,0,100.0,-1,-1
1505692794,00-17-0d-00-00-38-05-f1,21,-93,17,1,94.1176470588,-1,-1
1505692794,00-17-0d-00-00-38-05-f1,17,-93,21,2,90.4761904762,-1,-1
1505692794,00-17-0d-00-00-38-05-f1,16,-92,7,0,100.0,-1,-1
1505692794,00-17-0d-00-00-38-05-f1,19,-93,17,1,94.1176470588,-1,-1
1505692794,00-17-0d-00-00-38-05-f1,18,-92,21,0,100.0,-1,-1
1505692794,00-17-0d-00-00-38-05-f1,22,-87,13,4,69.2307692308,-1,-1
1505692794,00-17-0d-00-00-38-05-f1,24,-90,10,1,90.0,-1,-1
1505692794,00-17-0d-00-00-38-05-f1,15,-93,11,0,100.0,-1,-1
1505692794,00-17-0d-00-00-38-05-f1,14,-93,12,1,91.6666666667,-1,-1
1505692794,00-17-0d-00-00-38-05-f1,23,-91,13,0,100.0,-1,-1
1505694143,00-17-0d-00-00-38-05-f1,11,-89,26,1,96.1538461538,-1,-1
1505694143,00-17-0d-00-00-38-05-f1,25,-90,17,0,100.0,-1,-1
1505694143,00-17-0d-00-00-38-05-f1,13,-93,11,1,90.9090909091,-1,-1
1505694143,00-17-0d-00-00-38-05-f1,12,-93,17,2,88.2352941176,-1,-1
1505694143,00-17-0d-00-00-38-05-f1,20,-93,11,1,90.9090909091,-1,-1
1505694143,00-17-0d-00-00-38-05-f1,21,-87,13,1,92.3076923077,-1,-1
1505694143,00-17-0d-00-00-38-05-f1,17,-90,18,0,100.0,-1,-1
1505694143,00-17-0d-00-00-38-05-f1,16,-85,16,0,100.0,-1,-1
1505694143,00-17-0d-00-00-38-05-f1,19,-93,17,0,100.0,-1,-1
1505694143,00-17-0d-00-00-38-05-f1,18,-92,15,2,86.6666666667,-1,-1
1505694143,00-17-0d-00-00-38-05-f1,22,-84,13,3,76.9230769231,-1,-1
1505694143,00-17-0d-00-00-38-05-f1,24,-93,14,0,100.0,-1,-1
1505694143,00-17-0d-00-00-38-05-f1,15,-92,14,0,100.0,-1,-1
1505694143,00-17-0d-00-00-38-05-f1,14,-93,9,0,100.0,-1,-1
1505694143,00-17-0d-00-00-38-05-f1,23,-93,9,1,88.8888888889,-1,-1
1505695493,00-17-0d-00-00-38-05-f1,11,-92,12,0,100.0,-1,-1
1505695493,00-17-0d-00-00-38-05-f1,25,-91,10,0,100.0,-1,-1
1505695493,00-17-0d-00-00-38-05-f1,13,-91,19,1,94.7368421053,-1,-1
1505695493,00-17-0d-00-00-38-05-f1,12,-92,17,1,94.1176470588,-1,-1
1505695493,00-17-0d-00-00-38-05-f1,20,-93,15,0,100.0,-1,-1
1505695493,00-17-0d-00-00-38-05-f1,21,-93,15,0,100.0,-1,-1
1505695493,00-17-0d-00-00-38-05-f1,17,-93,13,1,92.3076923077,-1,-1
1505695493,00-17-0d-00-00-38-05-f1,16,-92,14,0,100.0,-1,-1
1505695493,00-17-0d-00-00-38-05-f1,19,-92,15,2,86.6666666667,-1,-1
1505695493,00-17-0d-00-00-38-05-f1,18,-93,18,0,100.0,-1,-1
1505695493,00-17-0d-00-00-38-05-f1,22,-92,11,5,54.5454545455,-1,-1
1505695493,00-17-0d-00-00-38-05-f1,24,-93,17,0,100.0,-1,-1
1505695493,00-17-0d-00-00-38-05-f1,15,-93,17,0,100.0,-1,-1
1505695493,00-17-0d-00-00-38-05-f1,14,-93,17,0,100.0,-1,-1
1505695493,00-17-0d-00-00-38-05-f1,23,-89,14,1,92.8571428571,-1,-1
1505696844,00-17-0d-00-00-38-05-f1,11,-93,11,0,100.0,-1,-1
1505696844,00-17-0d-00-00-38-05-f1,25,-91,15,0,100.0,-1,-1
1505696844,00-17-0d-00-00-38-05-f1,13,-93,17,4,76.4705882353,-1,-1
1505696844,00-17-0d-00-00-38-05-f1,12,-92,18,0,100.0,-1,-1
1505696844,00-17-0d-00-00-38-05-f1,20,-92,14,1,92.8571428571,-1,-1
1505696844,00-17-0d-00-00-38-05-f1,21,-85,18,2,88.8888888889,-1,-1
1505696844,00-17-0d-00-00-38-05-f1,17,-92,13,0,100.0,-1,-1
1505696844,00-17-0d-00-00-38-05-f1,16,-93,10,1,90.0,-1,-1
1505696844,00-17-0d-00-00-38-05-f1,19,-93,18,0,100.0,-1,-1
1505696844,00-17-0d-00-00-38-05-f1,18,-90,23,2,91.3043478261,-1,-1
1505696844,00-17-0d-00-00-38-05-f1,22,-93,17,6,64.7058823529,-1,-1
1505696844,00-17-0d-00-00-38-05-f1,24,-93,15,1,93.3333333333,-1,-1
1505696844,00-17-0d-00-00-38-05-f1,15,-93,12,0,100.0,-1,-1
1505696844,00-17-0d-00-00-38-05-f1,14,-93,16,0,100.0,-1,-1
1505696844,00-17-0d-00-00-38-05-f1,23,-91,13,3,76.9230769231,-1,-1
1505698194,00-17-0d-00-00-38-05-f1,11,-93,17,0,100.0,-1,-1
1505698194,00-17-0d-00-00-38-05-f1,25,-92,23,0,100.0,-1,-1
1505698194,00-17-0d-00-00-38-05-f1,13,-88,13,0,100.0,-1,-1
1505698194,00-17-0d-00-00-38-05-f1,12,-91,17,2,88.2352941176,-1,-1
1505698194,00-17-0d-00-00-38-05-f1,20,-93,19,1,94.7368421053,-1,-1
1505698194,00-17-0d-00-00-38-05-f1,21,-93,14,1,92.8571428571,-1,-1
1505698194,00-17-0d-00-00-38-05-f1,17,-93,16,0,100.0,-1,-1
1505698194,00-17-0d-00-00-38-05-f1,16,-92,14,1,92.8571428571,-1,-1
1505698194,00-17-0d-00-00-38-05-f1,19,-93,19,1,94.7368421053,-1,-1
1505698194,00-17-0d-00-00-38-05-f1,18,-92,21,1,95.2380952381,-1,-1
1505698194,00-17-0d-00-00-38-05-f1,22,-93,13,7,46.1538461538,-1,-1
1505698194,00-17-0d-00-00-38-05-f1,24,-90,22,0,100.0,-1,-1
1505698194,00-17-0d-00-00-38-05-f1,15,-93,19,0,100.0,-1,-1
1505698194,00-17-0d-00-00-38-05-f1,14,-93,21,1,95.2380952381,-1,-1
1505698194,00-17-0d-00-00-38-05-f1,23,-87,15,2,86.6666666667,-1,-1
1505699544,00-17-0d-00-00-38-05-f1,11,-88,24,0,100.0,-1,-1
1505699544,00-17-0d-00-00-38-05-f1,25,-93,29,1,96.5517241379,-1,-1
1505699544,00-17-0d-00-00-38-05-f1,13,-93,24,4,83.3333333333,-1,-1
1505699544,00-17-0d-00-00-38-05-f1,12,-93,18,1,94.4444444444,-1,-1
1505699544,00-17-0d-00-00-38-05-f1,20,-93,27,3,88.8888888889,-1,-1
1505699544,00-17-0d-00-00-38-05-f1,21,-93,23,3,86.9565217391,-1,-1
1505699544,00-17-0d-00-00-38-05-f1,17,-93,25,2,92.0,-1,-1
1505699544,00-17-0d-00-00-38-05-f1,16,-92,29,2,93.1034482759,-1,-1
1505699544,00-17-0d-00-00-38-05-f1,19,-93,34,0,100.0,-1,-1
1505699544,00-17-0d-00-00-38-05-f1,18,-92,31,1,96.7741935484,-1,-1
1505699544,00-17-0d-00-00-38-05-f1,22,-92,20,10,50.0,-1,-1
1505699544,00-17-0d-00-00-38-05-f1,24,-72,31,2,93.5483870968,-1,-1
1505699544,00-17-0d-00-00-38-05-f1,15,-93,26,0,100.0,-1,-1
1505699544,00-17-0d-00-00-38-05-f1,14,-93,27,3,88.8888888889,-1,-1
1505699544,00-17-0d-00-00-38-05-f1,23,-87,23,3,86.9565217391,-1,-1
1505700894,00-17-0d-00-00-38-05-f1,11,-92,23,0,100.0,-1,-1
1505700894,00-17-0d-00-00-38-05-f1,25,-93,29,3,89.6551724138,-1,-1
1505700894,00-17-0d-00-00-38-05-f1,13,-88,24,2,91.6666666667,-1,-1
1505700894,00-17-0d-00-00-38-05-f1,12,-87,16,3,81.25,-1,-1
1505700894,00-17-0d-00-00-38-05-f1,20,-93,32,2,93.75,-1,-1
1505700894,00-17-0d-00-00-38-05-f1,21,-93,27,1,96.2962962963,-1,-1
1505700894,00-17-0d-00-00-38-05-f1,17,-93,23,1,95.652173913,-1,-1
1505700894,00-17-0d-00-00-38-05-f1,16,-93,25,1,96.0,-1,-1
1505700894,00-17-0d-00-00-38-05-f1,19,-93,21,2,90.4761904762,-1,-1
1505700894,00-17-0d-00-00-38-05-f1,18,-92,28,2,92.8571428571,-1,-1
1505700894,00-17-0d-00-00-38-05-f1,22,-93,24,9,62.5,-1,-1
1505700894,00-17-0d-00-00-38-05-f1,24,-89,31,2,93.5483870968,-1,-1
1505700894,00-17-0d-00-00-38-05-f1,15,-93,28,0,100.0,-1,-1
1505700894,00-17-0d-00-00-38-05-f1,14,-93,26,2,92.3076923077,-1,-1
1505700894,00-17-0d-00-00-38-05-f1,23,-86,24,0,100.0,-1,-1
1505702244,00-17-0d-00-00-38-05-f1,11,-93,19,2,89.4736842105,-1,-1
1505702244,00-17-0d-00-00-38-05-f1,25,-93,23,0,100.0,-1,-1
1505702244,00-17-0d-00-00-38-05-f1,13,-93,14,1,92.8571428571,-1,-1
1505702244,00-17-0d-00-00-38-05-f1,12,-90,20,0,100.0,-1,-1
1505702244,00-17-0d-00-00-38-05-f1,20,-92,19,0,100.0,-1,-1
1505702244,00-17-0d-00-00-38-05-f1,21,-93,22,1,95.4545454545,-1,-1
1505702244,00-17-0d-00-00-38-05-f1,17,-93,17,0,100.0,-1,-1
1505702244,00-17-0d-00-00-38-05-f1,16,-92,22,2,90.9090909091,-1,-1
1505702244,00-17-0d-00-00-38-05-f1,19,-84,23,4,82.6086956522,-1,-1
1505702244,00-17-0d-00-00-38-05-f1,18,-93,21,0,100.0,-1,-1
1505702244,00-17-0d-00-00-38-05-f1,22,-93,13,2,84.6153846154,-1,-1
1505702244,00-17-0d-00-00-38-05-f1,24,-90,16,1,93.75,-1,-1
1505702244,00-17-0d-00-00-38-05-f1,15,-92,21,1,95.2380952381,-1,-1
1505702244,00-17-0d-00-00-38-05-f1,14,-93,19,1,94.7368421053,-1,-1
1505702244,00-17-0d-00-00-38-05-f1,23,-93,15,2,86.6666666667,-1,-1
1505703595,00-17-0d-00-00-38-05-f1,11,-93,19,0,100.0,-1,-1
1505703595,00-17-0d-00-00-38-05-f1,25,-93,16,1,93.75,-1,-1
1505703595,00-17-0d-00-00-38-05-f1,13,-93,15,1,93.3333333333,-1,-1
1505703595,00-17-0d-00-00-38-05-f1,12,-89,14,0,100.0,-1,-1
1505703595,00-17-0d-00-00-38-05-f1,20,-93,20,1,95.0,-1,-1
1505703595,00-17-0d-00-00-38-05-f1,21,-93,13,1,92.3076923077,-1,-1
1505703595,00-17-0d-00-00-38-05-f1,17,-93,11,0,100.0,-1,-1
1505703595,00-17-0d-00-00-38-05-f1,16,-93,13,1,92.3076923077,-1,-1
1505703595,00-17-0d-00-00-38-05-f1,19,-93,18,0,100.0,-1,-1
1505703595,00-17-0d-00-00-38-05-f1,18,-89,9,0,100.0,-1,-1
1505703595,00-17-0d-00-00-38-05-f1,22,-93,8,1,87.5,-1,-1
1505703595,00-17-0d-00-00-38-05-f1,24,-93,16,3,81.25,-1,-1
1505703595,00-17-0d-00-00-38-05-f1,15,-92,17,0,100.0,-1,-1
1505703595,00-17-0d-00-00-38-05-f1,14,-92,16,0,100.0,-1,-1
1505703595,00-17-0d-00-00-38-05-f1,23,-91,13,0,100.0,-1,-1
1505704944,00-17-0d-00-00-38-05-f1,11,-92,10,0,100.0,-1,-1
1505704944,00-17-0d-00-00-38-05-f1,25,-91,11,0,100.0,-1,-1
1505704944,00-17-0d-00-00-38-05-f1,13,-93,19,0,100.0,-1,-1
1505704944,00-17-0d-00-00-38-05-f1,12,-93,12,1,91.6666666667,-1,-1
1505704944,00-17-0d-00-00-38-05-f1,20,-93,18,1,94.4444444444,-1,-1
1505704944,00-17-0d-00-00-38-05-f1,21,-91,14,2,85.7142857143,-1,-1
1505704944,00-17-0d-00-00-38-05-f1,17,-90,11,0,100.0,-1,-1
1505704944,00-17-0d-00-00-38-05-f1,16,-93,11,0,100.0,-1,-1
1505704944,00-17-0d-00-00-38-05-f1,19,-93,20,1,95.0,-1,-1
1505704944,00-17-0d-00-00-38-05-f1,18,-91,13,1,92.3076923077,-1,-1
1505704944,00-17-0d-00-00-38-05-f1,22,-91,17,0,100.0,-1,-1
1505704944,00-17-0d-00-00-38-05-f1,24,-93,13,1,92.3076923077,-1,-1
1505704944,00-17-0d-00-00-38-05-f1,15,-93,14,1,92.8571428571,-1,-1
1505704944,00-17-0d-00-00-38-05-f1,14,-93,20,0,100.0,-1,-1
1505704944,00-17-0d-00-00-38-05-f1,23,-93,15,1,93.3333333333,-1,-1
1505706294,00-17-0d-00-00-38-05-f1,11,-91,22,1,95.4545454545,-1,-1
1505706294,00-17-0d-00-00-38-05-f1,25,-93,27,0,100.0,-1,-1
1505706294,00-17-0d-00-00-38-05-f1,13,-93,23,2,91.3043478261,-1,-1
1505706294,00-17-0d-00-00-38-05-f1,12,-92,26,2,92.3076923077,-1,-1
1505706294,00-17-0d-00-00-38-05-f1,20,-93,25,2,92.0,-1,-1
1505706294,00-17-0d-00-00-38-05-f1,21,-93,17,1,94.1176470588,-1,-1
1505706294,00-17-0d-00-00-38-05-f1,17,-91,19,0,100.0,-1,-1
1505706294,00-17-0d-00-00-38-05-f1,16,-93,21,2,90.4761904762,-1,-1
1505706294,00-17-0d-00-00-38-05-f1,19,-93,24,0,100.0,-1,-1
1505706294,00-17-0d-00-00-38-05-f1,18,-93,25,0,100.0,-1,-1
1505706294,00-17-0d-00-00-38-05-f1,22,-93,22,3,86.3636363636,-1,-1
1505706294,00-17-0d-00-00-38-05-f1,24,-93,23,1,95.652173913,-1,-1
1505706294,00-17-0d-00-00-38-05-f1,15,-93,27,1,96.2962962963,-1,-1
1505706294,00-17-0d-00-00-38-05-f1,14,-92,25,0,100.0,-1,-1
1505706294,00-17-0d-00-00-38-05-f1,23,-90,22,4,81.8181818182,-1,-1
1505707644,00-17-0d-00-00-38-05-f1,11,-93,18,0,100.0,-1,-1
1505707644,00-17-0d-00-00-38-05-f1,25,-93,20,1,95.0,-1,-1
1505707644,00-17-0d-00-00-38-05-f1,13,-93,33,0,100.0,-1,-1
1505707644,00-17-0d-00-00-38-05-f1,12,-91,13,1,92.3076923077,-1,-1
1505707644,00-17-0d-00-00-38-05-f1,20,-90,29,4,86.2068965517,-1,-1
1505707644,00-17-0d-00-00-38-05-f1,21,-89,25,0,100.0,-1,-1
1505707644,00-17-0d-00-00-38-05-f1,17,-93,16,0,100.0,-1,-1
1505707644,00-17-0d-00-00-38-05-f1,16,-93,14,1,92.8571428571,-1,-1
1505707644,00-17-0d-00-00-38-05-f1,19,-93,19,0,100.0,-1,-1
1505707644,00-17-0d-00-00-38-05-f1,18,-92,22,0,100.0,-1,-1
1505707644,00-17-0d-00-00-38-05-f1,22,-89,21,1,95.2380952381,-1,-1
1505707644,00-17-0d-00-00-38-05-f1,24,-90,23,1,95.652173913,-1,-1
1505707644,00-17-0d-00-00-38-05-f1,15,-90,32,0,100.0,-1,-1
1505707644,00-17-0d-00-00-38-05-f1,14,-92,28,0,100.0,-1,-1
1505707644,00-17-0d-00-00-38-05-f1,23,-93,28,1,96.4285714286,-1,-1
1505708994,00-17-0d-00-00-38-05-f1,11,-91,17,1,94.1176470588,-1,-1
1505708994,00-17-0d-00-00-38-05-f1,25,-93,22,0,100.0,-1,-1
1505708994,00-17-0d-00-00-38-05-f1,13,-89,20,0,100.0,-1,-1
1505708994,00-17-0d-00-00-38-05-f1,12,-92,24,0,100.0,-1,-1
1505708994,00-17-0d-00-00-38-05-f1,20,-93,21,1,95.2380952381,-1,-1
1505708994,00-17-0d-00-00-38-05-f1,21,-93,20,2,90.0,-1,-1
1505708994,00-17-0d-00-00-38-05-f1,17,-90,18,0,100.0,-1,-1
1505708994,00-17-0d-00-00-38-05-f1,16,-91,17,1,94.1176470588,-1,-1
1505708994,00-17-0d-00-00-38-05-f1,19,-93,22,0,100.0,-1,-1
1505708994,00-17-0d-00-00-38-05-f1,18,-93,33,2,93.9393939394,-1,-1
1505708994,00-17-0d-00-00-38-05-f1,22,-89,15,0,100.0,-1,-1
1505708994,00-17-0d-00-00-38-05-f1,24,-93,21,1,95.2380952381,-1,-1
1505708994,00-17-0d-00-00-38-05-f1,15,-93,22,1,95.4545454545,-1,-1
1505708994,00-17-0d-00-00-38-05-f1,14,-93,20,1,95.0,-1,-1
1505708994,00-17-0d-00-00-38-05-f1,23,-91,23,1,95.652173913,-1,-1
1505710345,00-17-0d-00-00-38-05-f1,11,-90,15,0,100.0,-1,-1
1505710345,00-17-0d-00-00-38-05-f1,25,-89,17,0,100.0,-1,-1
1505710345,00-17-0d-00-00-38-05-f1,13,-92,13,2,84.6153846154,-1,-1
1505710345,00-17-0d-00-00-38-05-f1,12,-91,15,1,93.3333333333,-1,-1
1505710345,00-17-0d-00-00-38-05-f1,20,-93,15,1,93.3333333333,-1,-1
