time,mac,id,lat,long,board,numGoodNbrs,numNbrs
1481469777,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,10,13,DC9003A-B
1481469777,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,8,14,DC9003A-B
1481469777,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,14,DC9003A-B
1481469777,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,4,5,huron
1481469777,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,8,13,DC9003A-B
1481469777,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,12,15,DC9003A-B
1481469777,00-17-0d-00-00-58-eb-69,17,48.84199,2.38455,3,3,DC9003A-B
1481469777,00-17-0d-00-00-58-f8-78,18,48.8419,2.3845,2,4,DC9003A-B
1481469777,00-17-0d-00-00-58-f8-63,19,48.84182,2.38444,2,5,DC9003A-B
1481469777,00-17-0d-00-00-60-08-ba,20,48.842113,2.38451,4,6,
1481469777,00-17-0d-00-00-58-f5-4d,21,,,0,0,
1481473380,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,11,13,DC2274
1481473380,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,14,DC9003A-B
1481473380,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,0,0,huron
1481473380,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,6,14,DC9003A-B
1481473380,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,DC9003A-B
1481473380,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,9,16,huron
1481473380,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,12,15,DC9003A-B
1481473380,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,13,14,DC9003A-B
1481473380,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,5,12,DC9003A-B
1481473380,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,9,13,DC9003A-B
1481473380,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,10,13,DC9003A-B
1481473380,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,8,14,DC9003A-B
1481473380,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,14,DC9003A-B
1481473380,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,4,5,huron
1481473380,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,8,13,DC9003A-B
1481473380,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,12,15,DC9003A-B
1481473380,00-17-0d-00-00-58-eb-69,17,48.84199,2.38455,3,3,DC9003A-B
1481473380,00-17-0d-00-00-58-f8-78,18,48.8419,2.3845,2,4,DC9003A-B
1481473380,00-17-0d-00-00-58-f8-63,19,48.84182,2.38444,2,5,DC9003A-B
1481473380,00-17-0d-00-00-60-08-ba,20,48.842113,2.38451,4,6,
1481473380,00-17-0d-00-00-58-f5-4d,21,,,0,0,
1481476984,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,11,13,DC2274
1481476984,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,14,DC9003A-B
1481476984,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,0,0,huron
1481476984,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,7,14,DC9003A-B
1481476984,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,DC9003A-B
1481476984,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,8,16,huron
1481476984,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,12,15,DC9003A-B
1481476984,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,13,14,DC9003A-B
1481476984,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,6,12,DC9003A-B
1481476984,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,8,13,DC9003A-B
1481476984,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,10,13,DC9003A-B
1481476984,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,9,14,DC9003A-B
1481476984,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,14,DC9003A-B
1481476984,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,4,5,huron
1481476984,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,13,DC9003A-B
1481476984,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,14,15,DC9003A-B
1481476984,00-17-0d-00-00-58-eb-69,17,48.84199,2.38455,3,3,DC9003A-B
1481476984,00-17-0d-00-00-58-f8-78,18,48.8419,2.3845,2,4,DC9003A-B
1481476984,00-17-0d-00-00-58-f8-63,19,48.84182,2.38444,2,5,DC9003A-B
1481476984,00-17-0d-00-00-60-08-ba,20,48.842113,2.38451,4,6,
1481476984,00-17-0d-00-00-58-f5-4d,21,,,0,0,
1481480588,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,11,13,DC2274
1481480588,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,14,DC9003A-B
1481480588,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,0,0,huron
1481480588,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,6,14,DC9003A-B
1481480588,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,DC9003A-B
1481480588,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,9,16,huron
1481480588,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,12,15,DC9003A-B
1481480588,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,13,14,DC9003A-B
1481480588,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,5,12,DC9003A-B
1481480588,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,9,13,DC9003A-B
1481480588,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,10,13,DC9003A-B
1481480588,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,8,14,DC9003A-B
1481480588,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,14,DC9003A-B
1481480588,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,4,5,huron
1481480588,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,8,13,DC9003A-B
1481480588,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,12,15,DC9003A-B
1481480588,00-17-0d-00-00-58-eb-69,17,48.84199,2.38455,3,3,DC9003A-B
1481480588,00-17-0d-00-00-58-f8-78,18,48.8419,2.3845,2,4,DC9003A-B
1481480588,00-17-0d-00-00-58-f8-63,19,48.84182,2.38444,2,5,DC9003A-B
1481480588,00-17-0d-00-00-60-08-ba,20,48.842113,2.38451,4,6,
1481480588,00-17-0d-00-00-58-f5-4d,21,,,0,0,
1481484191,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,10,13,DC2274
1481484191,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,14,DC9003A-B
1481484191,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,0,0,huron
1481484191,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,6,14,DC9003A-B
1481484191,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,DC9003A-B
1481484191,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,8,16,huron
1481484191,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,12,15,DC9003A-B
1481484191,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,13,14,DC9003A-B
1481484191,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,6,12,DC9003A-B
1481484191,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,7,13,DC9003A-B
1481484191,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,10,13,DC9003A-B
1481484191,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,9,14,DC9003A-B
1481484191,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,14,DC9003A-B
1481484191,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,4,5,huron
1481484191,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,13,DC9003A-B
1481484191,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,13,15,DC9003A-B
1481484191,00-17-0d-00-00-58-eb-69,17,48.84199,2.38455,3,3,DC9003A-B
1481484191,00-17-0d-00-00-58-f8-78,18,48.8419,2.3845,2,4,DC9003A-B
1481484191,00-17-0d-00-00-58-f8-63,19,48.84182,2.38444,2,5,DC9003A-B
1481484191,00-17-0d-00-00-60-08-ba,20,48.842113,2.38451,4,6,
1481484191,00-17-0d-00-00-58-f5-4d,21,,,0,0,
1481487795,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,10,13,DC2274
1481487795,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,14,DC9003A-B
1481487795,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,0,0,huron
1481487795,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,6,14,DC9003A-B
1481487795,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,DC9003A-B
1481487795,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,9,16,huron
1481487795,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,12,15,DC9003A-B
1481487795,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,13,14,DC9003A-B
1481487795,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,5,12,DC9003A-B
1481487795,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,8,13,DC9003A-B
1481487795,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,10,13,DC9003A-B
1481487795,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,8,14,DC9003A-B
1481487795,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,14,DC9003A-B
1481487795,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,4,5,huron
1481487795,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,8,13,DC9003A-B
1481487795,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,12,15,DC9003A-B
1481487795,00-17-0d-00-00-58-eb-69,17,48.84199,2.38455,3,3,DC9003A-B
1481487795,00-17-0d-00-00-58-f8-78,18,48.8419,2.3845,2,4,DC9003A-B
1481487795,00-17-0d-00-00-58-f8-63,19,48.84182,2.38444,2,5,DC9003A-B
1481487795,00-17-0d-00-00-60-08-ba,20,48.842113,2.38451,4,6,
1481487795,00-17-0d-00-00-58-f5-4d,21,,,0,0,
1481491400,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,10,13,DC2274
1481491400,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,10,14,DC9003A-B
1481491400,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,0,0,huron
1481491400,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,7,14,DC9003A-B
1481491400,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,DC9003A-B
1481491400,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,8,16,huron
1481491400,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,12,15,DC9003A-B
1481491400,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,13,14,DC9003A-B
1481491400,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,6,12,DC9003A-B
1481491400,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,8,13,DC9003A-B
1481491400,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,10,13,DC9003A-B
1481491400,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,8,14,DC9003A-B
1481491400,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,14,DC9003A-B
1481491400,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,4,5,huron
1481491400,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,8,13,DC9003A-B
1481491400,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,14,15,DC9003A-B
1481491400,00-17-0d-00-00-58-eb-69,17,48.84199,2.38455,3,3,DC9003A-B
1481491400,00-17-0d-00-00-58-f8-78,18,48.8419,2.3845,2,4,DC9003A-B
1481491400,00-17-0d-00-00-58-f8-63,19,48.84182,2.38444,2,5,DC9003A-B
1481491400,00-17-0d-00-00-60-08-ba,20,48.842113,2.38451,4,6,
1481491400,00-17-0d-00-00-58-f5-4d,21,,,0,0,
1481495004,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,10,13,DC2274
1481495004,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,10,14,DC9003A-B
1481495004,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,0,0,huron
1481495004,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,7,14,DC9003A-B
1481495004,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,DC9003A-B
1481495004,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,7,16,huron
1481495004,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,12,15,DC9003A-B
1481495004,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,13,14,DC9003A-B
1481495004,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,5,12,DC9003A-B
1481495004,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,7,13,DC9003A-B
1481495004,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,10,13,DC9003A-B
1481495004,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,8,14,DC9003A-B
1481495004,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,14,DC9003A-B
1481495004,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,4,5,huron
1481495004,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,8,13,DC9003A-B
1481495004,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,13,15,DC9003A-B
1481495004,00-17-0d-00-00-58-eb-69,17,48.84199,2.38455,3,3,DC9003A-B
1481495004,00-17-0d-00-00-58-f8-78,18,48.8419,2.3845,2,4,DC9003A-B
1481495004,00-17-0d-00-00-58-f8-63,19,48.84182,2.38444,2,5,DC9003A-B
1481495004,00-17-0d-00-00-60-08-ba,20,48.842113,2.38451,4,6,
1481495004,00-17-0d-00-00-58-f5-4d,21,,,0,0,
1481498608,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,10,13,DC2274
1481498608,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,14,DC9003A-B
1481498608,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,0,0,huron
1481498608,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,6,14,DC9003A-B
1481498608,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,DC9003A-B
1481498608,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,9,16,huron
1481498608,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,12,15,DC9003A-B
1481498608,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,13,14,DC9003A-B
1481498608,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,5,12,DC9003A-B
1481498608,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,8,13,DC9003A-B
1481498608,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,10,13,DC9003A-B
1481498608,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,8,14,DC9003A-B
1481498608,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,14,DC9003A-B
1481498608,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,4,5,huron
1481498608,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,8,13,DC9003A-B
1481498608,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,12,15,DC9003A-B
1481498608,00-17-0d-00-00-58-eb-69,17,48.84199,2.38455,3,3,DC9003A-B
1481498608,00-17-0d-00-00-58-f8-78,18,48.8419,2.3845,2,4,DC9003A-B
1481498608,00-17-0d-00-00-58-f8-63,19,48.84182,2.38444,2,5,DC9003A-B
1481498608,00-17-0d-00-00-60-08-ba,20,48.842113,2.38451,4,6,
1481498608,00-17-0d-00-00-58-f5-4d,21,,,0,0,
1481502211,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,10,13,DC2274
1481502211,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,14,DC9003A-B
1481502211,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,0,0,huron
1481502211,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,7,14,DC9003A-B
1481502211,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,DC9003A-B
1481502211,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,8,16,huron
1481502211,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,12,15,DC9003A-B
1481502211,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,13,14,DC9003A-B
1481502211,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,5,12,DC9003A-B
1481502211,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,7,13,DC9003A-B
1481502211,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,10,13,DC9003A-B
1481502211,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,8,14,DC9003A-B
1481502211,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,14,DC9003A-B
1481502211,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,4,5,huron
1481502211,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,8,13,DC9003A-B
1481502211,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,13,15,DC9003A-B
1481502211,00-17-0d-00-00-58-eb-69,17,48.84199,2.38455,3,3,DC9003A-B
1481502211,00-17-0d-00-00-58-f8-78,18,48.8419,2.3845,2,4,DC9003A-B
1481502211,00-17-0d-00-00-58-f8-63,19,48.84182,2.38444,2,5,DC9003A-B
1481502211,00-17-0d-00-00-60-08-ba,20,48.842113,2.38451,4,6,
1481502211,00-17-0d-00-00-58-f5-4d,21,,,0,0,
1481505815,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,10,13,DC2274
1481505815,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,14,DC9003A-B
1481505815,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,0,0,huron
1481505815,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,6,14,DC9003A-B
1481505815,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,DC9003A-B
1481505815,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,9,16,huron
1481505815,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,12,15,DC9003A-B
1481505815,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,13,14,DC9003A-B
1481505815,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,5,12,DC9003A-B
1481505815,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,8,13,DC9003A-B
1481505815,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,10,13,DC9003A-B
1481505815,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,8,14,DC9003A-B
1481505815,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,14,DC9003A-B
1481505815,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,4,5,huron
1481505815,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,8,13,DC9003A-B
1481505815,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,12,15,DC9003A-B
1481505815,00-17-0d-00-00-58-eb-69,17,48.84199,2.38455,3,3,DC9003A-B
1481505815,00-17-0d-00-00-58-f8-78,18,48.8419,2.3845,2,4,DC9003A-B
1481505815,00-17-0d-00-00-58-f8-63,19,48.84182,2.38444,2,5,DC9003A-B
1481505815,00-17-0d-00-00-60-08-ba,20,48.842113,2.38451,4,6,
1481505815,00-17-0d-00-00-58-f5-4d,21,,,0,0,
1481509419,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,11,13,DC2274
1481509419,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,14,DC9003A-B
1481509419,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,0,0,huron
1481509419,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,7,14,DC9003A-B
1481509419,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,DC9003A-B
1481509419,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,8,16,huron
1481509419,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,12,15,DC9003A-B
1481509419,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,13,14,DC9003A-B
1481509419,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,5,12,DC9003A-B
1481509419,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,8,13,DC9003A-B
1481509419,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,10,13,DC9003A-B
1481509419,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,8,14,DC9003A-B
1481509419,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,14,DC9003A-B
1481509419,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,4,5,huron
1481509419,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,8,13,DC9003A-B
1481509419,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,13,15,DC9003A-B
1481509419,00-17-0d-00-00-58-eb-69,17,48.84199,2.38455,3,3,DC9003A-B
1481509419,00-17-0d-00-00-58-f8-78,18,48.8419,2.3845,2,4,DC9003A-B
1481509419,00-17-0d-00-00-58-f8-63,19,48.84182,2.38444,2,5,DC9003A-B
1481509419,00-17-0d-00-00-60-08-ba,20,48.842113,2.38451,4,6,
1481509419,00-17-0d-00-00-58-f5-4d,21,,,0,0,
1481513023,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,10,13,DC2274
1481513023,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,14,DC9003A-B
1481513023,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,0,0,huron
1481513023,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,7,14,DC9003A-B
1481513023,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,DC9003A-B
1481513023,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,9,16,huron
1481513023,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,12,15,DC9003A-B
1481513023,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,13,14,DC9003A-B
1481513023,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,5,12,DC9003A-B
1481513023,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,8,13,DC9003A-B
1481513023,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,10,13,DC9003A-B
1481513023,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,8,14,DC9003A-B
1481513023,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,14,DC9003A-B
1481513023,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,4,5,huron
1481513023,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,8,13,DC9003A-B
1481513023,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,13,15,DC9003A-B
1481513023,00-17-0d-00-00-58-eb-69,17,48.84199,2.38455,3,3,DC9003A-B
1481513023,00-17-0d-00-00-58-f8-78,18,48.8419,2.3845,2,4,DC9003A-B
1481513023,00-17-0d-00-00-58-f8-63,19,48.84182,2.38444,2,5,DC9003A-B
1481513023,00-17-0d-00-00-60-08-ba,20,48.842113,2.38451,4,6,
1481513023,00-17-0d-00-00-58-f5-4d,21,,,0,0,
1481516626,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,10,13,DC2274
1481516626,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,14,DC9003A-B
1481516626,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,0,0,huron
1481516626,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,6,14,DC9003A-B
1481516626,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,11,15,DC9003A-B
1481516626,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,8,16,huron
1481516626,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,12,15,DC9003A-B
1481516626,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,13,14,DC9003A-B
1481516626,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,5,12,DC9003A-B
1481516626,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,7,13,DC9003A-B
1481516626,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,10,13,DC9003A-B
1481516626,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,8,14,DC9003A-B
1481516626,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,14,DC9003A-B
1481516626,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,4,5,huron
1481516626,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,8,13,DC9003A-B
1481516626,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,12,15,DC9003A-B
1481516626,00-17-0d-00-00-58-eb-69,17,48.84199,2.38455,3,3,DC9003A-B
1481516626,00-17-0d-00-00-58-f8-78,18,48.8419,2.3845,2,4,DC9003A-B
1481516626,00-17-0d-00-00-58-f8-63,19,48.84182,2.38444,2,5,DC9003A-B
1481516626,00-17-0d-00-00-60-08-ba,20,48.842113,2.38451,4,6,
1481516626,00-17-0d-00-00-58-f5-4d,21,,,0,0,
1481520231,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,10,13,DC2274
1481520231,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,14,DC9003A-B
1481520231,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,0,0,huron
1481520231,00-17-0d-00-00-58-e9-cb,4,48.84198,2.38429,7,14,DC9003A-B
1481520231,00-17-0d-00-00-58-f8-8f,5,48.84195,2.38446,10,15,DC9003A-B
1481520231,00-17-0d-00-00-38-03-dd,6,48.84202,2.3845,7,16,huron
1481520231,00-17-0d-00-00-58-f5-23,7,48.84199,2.38449,12,15,DC9003A-B
1481520231,00-17-0d-00-00-58-f4-f8,8,48.84202,2.3844,13,14,DC9003A-B
1481520231,00-17-0d-00-00-58-f5-58,9,48.84176,2.3843,5,12,DC9003A-B
1481520231,00-17-0d-00-00-58-f3-17,10,48.84186,2.38441,8,13,DC9003A-B
1481520231,00-17-0d-00-00-58-f5-3c,11,48.84195,2.38442,10,13,DC9003A-B
1481520231,00-17-0d-00-00-58-f9-c4,12,48.84197,2.38434,8,14,DC9003A-B
1481520231,00-17-0d-00-00-58-eb-64,13,48.8419,2.38424,4,14,DC9003A-B
1481520231,00-17-0d-00-00-38-00-63,14,48.84202,2.3845,4,5,huron
1481520231,00-17-0d-00-00-58-e9-ca,15,48.84205,2.38443,9,13,DC9003A-B
1481520231,00-17-0d-00-00-58-eb-67,16,48.84192,2.3844,13,15,DC9003A-B
1481520231,00-17-0d-00-00-58-eb-69,17,48.84199,2.38455,3,3,DC9003A-B
1481520231,00-17-0d-00-00-58-f8-78,18,48.8419,2.3845,2,4,DC9003A-B
1481520231,00-17-0d-00-00-58-f8-63,19,48.84182,2.38444,2,5,DC9003A-B
1481520231,00-17-0d-00-00-60-08-ba,20,48.842113,2.38451,4,6,
1481520231,00-17-0d-00-00-58-f5-4d,21,,,0,0,
1481523834,00-17-0d-00-00-30-5d-39,1,48.84207,2.38436,11,13,DC2274
1481523834,00-17-0d-00-00-58-eb-5b,2,48.84202,2.38431,11,14,DC9003A-B
1481523834,00-17-0d-00-00-38-04-25,3,48.84206,2.3843,0,0,huron
