time,source,dest,direction,
1479718968,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-f8-8f,2,
1479732408,00-17-0d-00-00-30-5d-39,00-17-0d-00-00-38-03-dd,3,
1479732410,00-17-0d-00-00-58-e9-ca,00-17-0d-00-00-38-03-dd,3,
1479740568,00-17-0d-00-00-58-eb-67,00-17-0d-00-00-58-f5-3c,2,
1479747768,00-17-0d-00-00-58-f5-23,00-17-0d-00-00-58-f8-8f,2,
1479754968,00-17-0d-00-00-58-f5-23,00-17-0d-00-00-58-eb-67,2,
1479762168,00-17-0d-00-00-58-f5-3c,00-17-0d-00-00-58-f8-8f,2,
1479798169,00-17-0d-00-00-58-eb-5b,00-17-0d-00-00-58-f5-58,2,
1479824161,00-17-0d-00-00-30-5d-39,00-17-0d-00-00-58-f3-17,3,
1479841369,00-17-0d-00-00-58-eb-67,00-17-0d-00-00-58-e9-ca,2,
1479848569,00-17-0d-00-00-58-f8-8f,00-17-0d-00-00-58-f4-f8,2,
1479855769,00-17-0d-00-00-58-f5-23,00-17-0d-00-00-58-f3-17,2,
1479870169,00-17-0d-00-00-58-eb-5b,00-17-0d-00-00-58-f4-f8,2,
1479884569,00-17-0d-00-00-58-eb-5b,00-17-0d-00-00-58-e9-cb,2,
1479891769,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-e9-cb,2,
1479897625,00-17-0d-00-00-30-5d-39,00-17-0d-00-00-58-eb-64,3,
1479910764,00-17-0d-00-00-58-eb-64,00-17-0d-00-00-30-5d-39,2,
1479911141,00-17-0d-00-00-58-e9-ca,00-17-0d-00-00-58-eb-69,3,
1479911142,00-17-0d-00-00-38-03-dd,00-17-0d-00-00-58-eb-69,3,
1479911554,00-17-0d-00-00-58-e9-ca,00-17-0d-00-00-58-eb-69,3,
1479911594,00-17-0d-00-00-58-f5-23,00-17-0d-00-00-58-eb-69,3,
1479915009,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1479915547,00-17-0d-00-00-30-5d-39,00-17-0d-00-00-58-f3-17,3,
1479917690,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f5-23,2,
1479917758,00-17-0d-00-00-30-5d-39,00-17-0d-00-00-58-f9-c4,3,
1479918603,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
1479922204,00-17-0d-00-00-58-eb-69,00-17-0d-00-00-58-f8-8f,2,
