time,source,dest,direction,
1466977137,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-30-60-ef,3,
1467002277,00-17-0d-00-00-60-02-1b,00-17-0d-00-00-60-08-d5,2,
1467016678,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,2,
1467052596,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,2,
1467059716,00-17-0d-00-00-60-03-82,00-17-0d-00-00-60-05-69,2,
1467082904,00-17-0d-00-00-60-06-27,00-17-0d-00-00-60-05-69,2,
1467093438,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467097423,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467131055,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467142737,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-30-60-ef,3,
1467145634,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1467153567,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467157396,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467161673,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467162871,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467166633,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467169255,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467171197,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467174265,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467178277,00-17-0d-00-00-3f-fe-88,00-17-0d-00-00-58-32-36,3,
1467183346,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467203878,00-17-0d-00-00-3f-f8-20,00-17-0d-00-00-b0-00-87,2,
1467217506,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1467219381,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467220575,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1467222480,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1467225867,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467228659,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467228785,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-30-60-ef,3,
1467235466,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467242351,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1467243182,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467250396,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467253212,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1467254193,00-17-0d-00-00-60-03-82,00-17-0d-00-00-60-05-69,2,
1467255936,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467258359,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467259780,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467266182,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467267839,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467274850,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,2,
1467279050,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-30-60-ef,3,
1467280040,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467281517,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467282847,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467289486,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467291383,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467293772,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467296742,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
1467297750,00-17-0d-00-00-60-3c-d9,00-17-0d-00-00-b0-00-cc,3,
