time,source,dest,direction,
1466751908,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466755615,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466758015,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466762815,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466765216,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466767615,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466771094,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466772116,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466774457,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466775311,00-17-0d-00-00-30-60-ef,00-17-0d-00-00-60-3c-d9,3,
1466779616,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466781656,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466785432,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466788016,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466790416,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466795216,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466798816,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466800015,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466801217,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466803587,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466807187,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466809617,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466811477,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,3,
1466814359,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466818676,00-17-0d-00-00-30-60-ef,00-17-0d-00-00-60-3c-d9,3,
1466822818,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466824018,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466826399,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466831041,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466832418,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466834740,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466840818,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466842019,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466845619,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466853100,00-17-0d-00-00-58-32-36,00-17-0d-00-00-3f-fe-88,3,
1466853114,00-17-0d-00-00-58-32-36,00-17-0d-00-00-b0-00-87,3,
1466855519,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466861219,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466864220,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466870612,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466872320,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466873483,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466876148,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,3,
1466877598,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466879070,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466888205,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466892570,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466893750,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466896919,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466900970,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466903371,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466905020,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466907969,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466911837,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466918671,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466919375,00-17-0d-00-00-60-02-1b,00-17-0d-00-00-b0-00-87,3,
1466920021,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466923976,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466926675,00-17-0d-00-00-30-60-ef,00-17-0d-00-00-60-3c-d9,3,
1466927363,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466931637,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466934572,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466938622,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466941471,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466946721,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466949721,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466955123,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466955477,00-17-0d-00-00-60-02-1b,00-17-0d-00-00-b0-00-87,3,
1466957972,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466964861,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466965962,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466967572,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466971623,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1466976759,00-17-0d-00-00-30-60-ef,00-17-0d-00-00-60-3c-d9,3,
1466998676,00-17-0d-00-00-60-02-1b,00-17-0d-00-00-60-08-d5,3,
1467012886,00-17-0d-00-00-60-03-82,00-17-0d-00-00-60-05-69,3,
1467056259,00-17-0d-00-00-60-03-82,00-17-0d-00-00-30-60-ef,3,
1467097177,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467098505,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467132280,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467135478,00-17-0d-00-00-60-06-27,00-17-0d-00-00-3f-fe-88,3,
1467142678,00-17-0d-00-00-30-60-ef,00-17-0d-00-00-60-3c-d9,3,
1467146965,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467149878,00-17-0d-00-00-60-03-82,00-17-0d-00-00-60-05-69,3,
1467156051,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467160179,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467162729,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467166730,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467170809,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467173530,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467178023,00-17-0d-00-00-58-32-36,00-17-0d-00-00-3f-fe-87,3,
1467178239,00-17-0d-00-00-58-32-36,00-17-0d-00-00-60-05-69,3,
1467182977,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467189602,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467200067,00-17-0d-00-00-3f-f8-20,00-17-0d-00-00-30-60-ef,3,
1467219091,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467220441,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467221597,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467224271,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467228732,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467229079,00-17-0d-00-00-30-60-ef,00-17-0d-00-00-60-3c-d9,3,
1467235412,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467236609,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467242122,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467243582,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467250035,00-17-0d-00-00-60-03-82,00-17-0d-00-00-3f-fe-88,3,
1467250332,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467252903,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467255060,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467258360,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467259704,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467266452,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467267883,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467274633,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467275686,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467279041,00-17-0d-00-00-30-60-ef,00-17-0d-00-00-60-3c-d9,3,
1467280015,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467281383,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467282733,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467289484,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467290832,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467293684,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467296318,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467297734,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467302951,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467304484,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467307184,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467310005,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467312884,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467314234,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467318135,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467321434,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467323573,00-17-0d-00-00-58-32-36,00-17-0d-00-00-30-60-ef,3,
1467323871,00-17-0d-00-00-58-32-36,00-17-0d-00-00-60-02-1b,3,
1467326834,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467329807,00-17-0d-00-00-58-32-36,00-17-0d-00-00-3f-fe-87,3,
1467333428,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467336869,00-17-0d-00-00-30-60-ef,00-17-0d-00-00-60-3c-d9,3,
1467341235,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467342017,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467356779,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467358435,00-17-0d-00-00-30-60-ef,00-17-0d-00-00-60-3c-d9,3,
1467366171,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467371450,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467379904,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467383085,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467389837,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467390971,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467394064,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467399587,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467400915,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467405287,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467411725,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467417114,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467418626,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467421839,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467426479,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467429285,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467433638,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467434759,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467436236,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467441551,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467444373,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467445619,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467449121,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467451022,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
1467452529,00-17-0d-00-00-b0-00-cc,00-17-0d-00-00-60-3c-d9,3,
